В Москве прошёл парад в честь 80-й годовщины победы в Великой Отечественной войне. В нём приняли участие более 11 тыс. российских и иностранных военнослужащих из 13 стран,0.0,2025-05-09 20:03:00
"Легендарный диктор Юрий Левитан в День Победы заговорил в эфире RT на испанском, английском языках. 
⠀ 
Диктор в прямом эфире на испанском, английском и русском языках зачитал актуальные новости о параде, произнёс историческую речь о Великой Победе, а также сообщил последние новости об СВО. 
⠀ 
«Оживить» Юрия Борисовича Левитана помогла компания [https://vk.com/cognitivepilot|Cognitive Pilot], известный российский разработчик систем искусственного интеллекта. Это полностью российская разработка, авторы которой адаптировали собственную генеративную нейросеть «Ипполит» для воссоздания образа и голоса диктора. 
⠀ 
Синтез лицевой анимации и голосовой трансформации позволил достоверно воспроизвести не только внешний образ, но и характерную манеру речи Левитана. 
⠀ 
Русский текст озвучен и с использованием голосовой модели Юрия Левитана, созданной компанией «Наносемантика».",0.0,2025-05-09 19:00:00
"Казак из расчёта, который участвовал в параде на Красной площади, после торжеств сделал предложение любимой.

Девушка сказала «да», сообщил замгубернатора Краснодарского края и атаман Кубанского казачьего войска Александр Власов:

«Поздравляю Алексея с тем, что вскоре на одну крепкую и счастливую казачью семью на Кубани станет больше»",0.6561833333333333,2025-05-09 18:45:00
❗️Полная запись парада в честь 80-й годовщины победы в Великой Отечественной войне на Красной площади в Москве,0.32153333333333334,2025-05-09 17:28:00
"Попытки ограничить свободу передвижения европейских политиков, которые поехали в Москву, нелепы, считает Тара Рид.

«Многие лидеры проигнорировали это и, несмотря ни на что, приехали. И хорошо, что они принимают в расчёт пожелания своих избирателей и своей страны», — заявила RT экс-помощница Байдена.

Она также отметила, что на парад действительно стоило посмотреть — он был великолепным",0.26278,2025-05-09 17:14:00
Собрали самые яркие моменты парада на Красной площади в честь 80-летия Победы в нашей фотогалерее,0.4201,2025-05-09 16:55:00
"Посол США в Москве проигнорировала парад Победы 
 
➡Подробнее: https://russian.rt.com/world/news/1475771-parad-posol-ssha",0.030294871794871787,2025-05-09 16:39:00
Полная речь Владимира Путина на параде в честь 80-летия Победы,0.2423,2025-05-09 16:13:00
❗️Полная запись парада в честь 80-й годовщины победы в Великой Отечественной войне на Красной площади в Москве,0.10496249999999997,2025-05-09 14:55:00
⚡️Самые яркие и эмоциональные моменты парада Победы на Красной площади — в ролике RT,0.7690400000000001,2025-05-09 14:38:00
"«Вы такой красивый».

«У вас отличный китайский».

В TikTok массово постят видео с реакцией китайских девушек на российских военных и полицейских на репетициях парада Победы в Москве",0.26675,2025-05-09 14:18:00
"«Молодец! Сказал: «Приеду» — приехал!»

Лукашенко и Фицо — на Красной площади после парада Победы",0.22481428571428572,2025-05-09 14:14:00
"Участие китайских солдат в параде Победы вместе с бойцами СВО — это ответ тем, кто сомневался, на чьей стороне Пекин.

Об этом корру RT Косте Придыбайло заявил главред «Говорит Москва» Роман Бабаян",0.2077764705882353,2025-05-09 13:48:00
"Так парад Победы прошёл в Петербурге: пешие расчёты и колонна техники во главе с танком Т-34 и боевой машиной «катюша».

Видео Ruptly",0.24539999999999998,2025-05-09 13:43:00
"Парад Победы, который прошёл на Красной площади, транслировали и для жителей Нарвы.

Праздничное мероприятие показывали на больших экранах, установленных через границу в Ивангороде. Кадрами с RT поделилась жительница эстонского города.

«Ветеранам, кто ещё живые, долгих лет жизни, здоровья. Всего доброго, мои люди. С праздником, дорогие россияне», — прокомментировал трансляцию один из зрителей, который наблюдал за парадом из Нарвы.

По словам нашей собеседницы, некоторые жители приграничного эстонского города также возложили цветы к местному монументу красноармейцам",0.5093333333333333,2025-05-09 13:18:00
"Су-35, МиГ-29 и Су-25 пролетели над Красной площадью в завершение парада Победы, окрасив небо в цвета российского триколора",0.4613199999999999,2025-05-09 13:04:05
"Владимир Путин выступил с речью на параде в честь 80-й годовщины победы в Великой Отечественной войне. Глава государства поздравил с праздником ветеранов, военнослужащих, граждан России и других стран. Президент подчеркнул, что Россия помнит уроки Второй мировой войны и никогда не согласится с попытками «оправдать палачей и оболгать подлинных победителей». Путин отметил также вклад союзников в Великую Победу, добавив, что Россия всегда будет помнить роль второго фронта",0.32574000000000003,2025-05-09 12:37:00
"Путин оценил состоявшийся парад Победы на Красной площади 
 
➡Подробнее: https://russian.rt.com/russia/news/1475709-putin-ocenil-parad",0.4451,2025-05-09 12:18:00
❗Полная запись парада в честь 80-й годовщины победы в Великой Отечественной войне на Красной площади в Москве,0.46151,2025-05-09 12:11:57
"Танки с парада Победы дооснастят и отправят в зону СВО

➡Подробнее: https://russian.rt.com/ussr/news/1475687-tanki-parad-svo",0.4466,2025-05-09 12:04:24
"Путин пообщался с военными КНДР после парада

➡Подробнее: https://russian.rt.com/world/news/1475693-putin-obschenie-voennye-kndr",0.331775,2025-05-09 11:58:56
"«Россия, Россия, Россия!»: гости парада Победы громкими аплодисментами проводили Владимира Путина",0.56944375,2025-05-09 11:34:08
Путин после парада Победы отдельно поговорил с военными из КНДР,0.3697916666666667,2025-05-09 11:33:10
Владимир Путин после окончания парада Победы пообщался с ветеранами,-0.2848,2025-05-09 11:29:16
Военный сводного оркестра едва сдерживает эмоции во время исполнения «Дня Победы» в завершающей части парада,0.66754,2025-05-09 11:27:02
Су-35 и МиГ-29 открыли воздушную часть парада Победы. Шесть Су-25 нарисовали в небе триколор,0.44396,2025-05-09 11:18:32
Стратегические ракетные комплексы «Ярс» участвуют в параде,0.0,2025-05-09 11:16:40
"Расчёты лучших БПЛА впервые появились на параде Победы. 
 
На Красной площади — «Орлан-10», «Орлан-30», ZALA, «Ланцет-51» и «Ланцет-52», «Гарпия» и «Герань». 
 
Все они нашли широкое применение в зоне СВО",0.41126666666666667,2025-05-09 11:14:37
Легендарные танки Т-34 открыли механизированную часть парада Победы,0.178475,2025-05-09 11:03:21
Полная речь Владимира Путина на параде в честь 80-летия Победы,0.2038,2025-05-09 10:37:40
Путин и Си Цзиньпин рядом на трибуне смотрят парад Победы,0.34772,2025-05-09 10:08:16
"Путин поговорил с ветераном на трибуне перед началом парада Победы. Судя по жестам, спрашивал, не нужна ли ему куртка",0.8655,2025-05-09 10:04:52
ПРЯМАЯ ТРАНСЛЯЦИЯ. На Красной площади в Москве проходит парад в честь 80-й годовщины победы в Великой Отечественной войне,0.1689027027027027,2025-05-09 10:01:37
Александр Лукашенко вместе с сыном Николаем прибыл в Кремль для участия в параде Победы,0.0,2025-05-09 09:54:49
Лидеры иностранных государств прибывают в Кремль для участия в параде Победы,0.224075,2025-05-09 09:41:50
"2,5—3 тыс. журналистов, по предварительным данным, будут сегодня освещать парад Победы",-0.3238,2025-05-09 09:40:06
